,Market_1_Price,Market_2_Price,Transmission System Electricity Demand [MW],Wind Generation [MW],Solar Generation [MW],Coal Generation [MW],Gas Generation [MW]
11/7/20 4:30,21.5,25.42,22131,2611.66666666666,0,729,5755.5
11/7/20 5:00,34.99,37.91,22459,2492.75,0,753,5805.25
11/7/20 5:30,30.93,36.11,22923,2441.5,0,788,6053
11/7/20 6:00,39.41,40.26,24231,2305,0,940,6562.41666666666
11/7/20 6:30,40.81,46.24,25335,2266,0,1090,7446.75
11/7/20 7:00,43.57,46.34,26574,2337,0,1258.75,8804.4
11/7/20 7:30,43.57,44.07,27375,2332.75,19,1290,9904.70833333333
11/7/20 8:00,44.2,50.97,28363,2341.75,284,1290,11245.9166666666
11/7/20 8:30,44.2,40.36,29545,2304.75,843,1186.25,12131.6666666666
11/7/20 9:00,44.2,41.36,30150,2256.25,1440,768.333333333333,12430.375
11/7/20 9:30,51.65,52.69,30416,2249,2230,645,12757.5
11/7/20 10:00,49.23,46.9,30542,2253.5,2840,645,12914
11/7/20 10:30,44.15,40.64,30444,2234.5,3370,645,12956.75
11/7/20 11:00,50.4,47.64,30164,2125.75,3630,645,12911.25
11/7/20 11:30,50.41,46.03,30248,2040.5,3960,645,13150.25
11/7/20 12:00,49.63,50.63,30506,2093.08333333333,3940,645,13126.5
11/7/20 12:30,48.05,45.44,30541,2093,3450,645,13159.5
11/7/20 13:00,49.81,47.25,30408,2071.08333333333,3360,645,13309.75
11/7/20 13:30,44.79,45.02,30665,2143.75,3060,645,13845.5833333333
11/7/20 14:00,44.38,42.99,30908,2201.41666666666,2770,645,14193.55
11/7/20 14:30,40.71,46.05,31246,2279,2040,645,14396.1666666666
11/7/20 15:00,46.02,52.75,31988,2408.25,1360,645,15666.5
11/7/20 15:30,54.87,62.98,32738,2546,679,645,15778.5
11/7/20 16:00,52.85,63.82,34457,2707.75,206,645,15758
11/7/20 16:30,67.44,77.77,36635,2820.16666666666,10.6,645,16643.25
11/7/20 17:00,70,80.76,38352,3005.25,0.00518,564.166666666666,16643.25
11/7/20 17:30,70.14,77.9,38556,3226,0,520,16334.6666666666
11/7/20 18:00,60.91,71.71,38281,3399.5,0,520,16429.1666666666
11/7/20 18:30,57.79,66.24,37127,3392.5,0,622.5,15864.9833333333
11/7/20 19:00,49.69,57.16,35713,3501,0,645,15118.125
11/7/20 19:30,46.44,53.4,34137,3650.25,0,645,14296.6666666666
11/7/20 20:00,49.68,58.94,32760,3625.25,0,645,13276.8333333333
11/7/20 20:30,49.3,58.04,31440,3530.25,0,645,12384.375
11/7/20 21:00,43.44,45.42,30378,3505.25,0,645,11888.25
11/7/20 21:30,40.41,45.89,29213,3556.5,0,645,10750.7499999999
11/7/20 22:00,40.06,46.59,27782,3496.25,0,645,9566.875
11/7/20 22:30,39.65,42.48,26712,3571.75,0,645,8128.15
11/7/20 23:00,50.03,52.8,25317,3692.75,0,645,5756.375
11/7/20 23:30,50.18,50.7,24368,3764.75,0,645,5014.25
11/8/20 0:00,50.04,53.22,23977,3757.75,0,645,4363.125
11/8/20 0:30,51.83,57.51,24126,3860.25,0,645,4257
11/8/20 1:00,50.93,53.3,23623,4069,0,645,4268.75
11/8/20 1:30,50.62,51.2,22745,4196.25,0,645,3444.625
11/8/20 2:00,50.57,55.05,22206,4296.75,0,645,3072.75
11/8/20 2:30,47.3,53.66,21742,4315.25,0,645,3030.75
11/8/20 3:00,39.8,42.78,21293,4424,0,645,3030
11/8/20 3:30,41.94,46.05,20791,4542.5,0,645,2992.5
11/8/20 4:00,40.59,43.71,20570,4698.75,0,645,2980
11/8/20 4:30,41.08,46.8,20414,4860.5,0,645,2973.5
11/8/20 5:00,39.16,45.77,20711,4954.75,0,645,2997.5
11/8/20 5:30,35.73,37.36,20966,5075,0,645,3090.66666666666
11/8/20 6:00,42.07,44.97,21782,5217.25,0,645,3537.83333333333
11/8/20 6:30,40.59,42.47,22546,5511.5,0,645,4113
11/8/20 7:00,36.34,39.67,23435,5705,0,645,4802.08333333333
11/8/20 7:30,35.22,40.18,24130,5663,3.23,645,5012.16666666666
11/8/20 8:00,32.28,37.24,25467,5800,57.6,645,5830.41666666666
11/8/20 8:30,31.18,27.16,27003,5996.75,225,645,7069.41666666666
11/8/20 9:00,32.31,33.68,28440,6146,439,645,7728.16666666666
11/8/20 9:30,42.42,39.49,29498,6121,748,645,7918.5
11/8/20 10:00,45.32,43.43,30324,6090.5,913,645,8315.08333333333
11/8/20 10:30,45.48,42.69,30506,5805.75,1190,645,8979.875
11/8/20 11:00,49.89,49.53,30819,5698.25,1270,645,9826.25
11/8/20 11:30,49.1,45.6,31798,5587.75,1350,645,10443
11/8/20 12:00,50.87,48.68,32613,5484.25,1460,645,10816.875
11/8/20 12:30,52.92,48.3,32874,5280.75,1390,645,11277.5833333333
11/8/20 13:00,52.53,52.92,33170,5090.75,1320,645,11456.6666666666
11/8/20 13:30,52.62,48.85,32890,4775.75,1210,645,12157.25
11/8/20 14:00,52.7,51.68,33470,4696.75,943,645,12292.1428571428
11/8/20 14:30,52.46,59.12,33827,4682.5,703,645,13001
11/8/20 15:00,56.82,61.96,34238,4529.5,359,645,14470.6666666666
11/8/20 15:30,61.01,71.84,34881,4388,184,645,15153.75
11/8/20 16:00,61.37,67.45,36617,4383.75,67.8,645,15420.5
11/8/20 16:30,73.63,81,38675,4199,10.3,645,15683.875
11/8/20 17:00,85.14,91.43,39568,4047.75,0.0163,645,15876.25
11/8/20 17:30,86.1,94.35,38926,3851.25,0,645,15902.75
11/8/20 18:00,78.09,85.63,38159,3795.5,0,645,15898
11/8/20 18:30,75.9,84.37,36834,3715.5,0,645,15817.25
11/8/20 19:00,56.64,63.71,35469,3539,0,645,15231.3333333333
11/8/20 19:30,47.83,55.28,34212,3506.5,0,645,14995.25
11/8/20 20:00,50.96,59.63,33147,3470.16666666666,0,645,13375.45
11/8/20 20:30,48.91,57.48,31669,3484,0,645,12375.6666666666
11/8/20 21:00,45.23,48.93,30105,3434.08333333333,0,645,10975.3
11/8/20 21:30,46.01,52.89,28838,3276,0,645,9767
11/8/20 22:00,43.94,45.08,27381,3211,0,645,8541.375
11/8/20 22:30,41.27,48.19,26032,3079.5,0,645,7741.96666666666
11/8/20 23:00,49.04,49.79,24561,2963.25,0,645,6461.16666666666
11/8/20 23:30,52.03,54.72,23524,2840.75,0,645,5656.5
11/9/20 0:00,51.34,54.81,23410,2741.75,0,645,5482.75
11/9/20 0:30,52.33,53.23,23711,2747.25,0,645,5565.5
11/9/20 1:00,51.85,55.39,23248,2784.25,0,645,5711.5
11/9/20 1:30,51.99,56.86,22763,2767.66666666666,0,645,5663.5
11/9/20 2:00,51.15,54.44,22305,2800.91666666666,0,645,5601
11/9/20 2:30,50.47,56.59,22020,2847,0,645,5586
11/9/20 3:00,48.63,55.47,21596,2858.75,0,645,5496
11/9/20 3:30,47.09,47.82,21299,2872,0,645,5480
11/9/20 4:00,46.03,49.64,21108,2938.25,0,645,5327
11/9/20 4:30,44.3,46.92,21367,3035.5,0,645,5359
11/9/20 5:00,43.37,47.7,22165,3128.5,0,645,5610.91666666666
11/9/20 5:30,45.32,46.33,23439,3233,0,645,6338.75
11/9/20 6:00,44.26,45.21,26221,3381.75,0,645,7637.58333333333
11/9/20 6:30,40.34,46.52,28609,3483.5,0,645,10264.525
11/9/20 7:00,37.25,43.72,31521,3536,0,645,13692.5416666666
11/9/20 7:30,48.13,51.11,33010,3670.25,1.15,645,14643.3333333333
11/9/20 8:00,47.55,51.14,34014,3747.75,64.4,645,15134.25
11/9/20 8:30,48.14,47.6,34354,3716.5,269,645,15361.9166666666
11/9/20 9:00,52.95,48.44,34959,3548.75,559,645,15983.75
11/9/20 9:30,53.93,54.96,35016,3575,771,645,16069.125
11/9/20 10:00,53.61,53.67,34882,3595.5,1100,645,16223
11/9/20 10:30,53.53,49.59,34860,3484,1360,645,16305.8333333333
11/9/20 11:00,55.73,50.92,34928,3373.75,1490,645,16336.75
11/9/20 11:30,57.2,54.74,35001,3310.5,1960,645,16535.75
11/9/20 12:00,58.06,59.1,35330,3256.25,1830,645,16746
11/9/20 12:30,60.84,59.95,35411,3115.25,1560,645,16946.4166666666
11/9/20 13:00,59.16,56.79,35461,3081.75,1460,645,17339.8333333333
11/9/20 13:30,59.2,56.85,35334,3044.25,1300,645,17499.5
11/9/20 14:00,58.38,57.62,35483,3047.5,967,645,17636.25
11/9/20 14:30,57.8,62.53,35479,3022,709,780,17892.6666666666
11/9/20 15:00,74.81,83.87,35483,3002.25,626,967.5,18347.25
11/9/20 15:30,70.3,75.51,36683,3025.25,294,1045,18630.375
11/9/20 16:00,83.47,92.93,38362,3145.75,78.1,1410,18968.25
11/9/20 16:30,127.44,136.5,40208,3226.25,3.67,1445,19127.9
11/9/20 17:00,132.91,144.12,41115,3406.75,0.00869,1445,19263
11/9/20 17:30,129.41,139.54,40970,3638.75,0,1445,19273.75
11/9/20 18:00,97.22,106.59,40110,3759,0,1445,19280.25
11/9/20 18:30,84.09,94.13,38987,3893.75,0,1445,19231.75
11/9/20 19:00,68.84,77.15,37423,3943.75,0,1445,18135.5833333333
11/9/20 19:30,60.16,68,36048,3975,0,1445,17164
11/9/20 20:00,58.35,68.15,34896,3976,0,1045,16021.75
11/9/20 20:30,56.6,68.39,33368,3884.5,0,862.5,14706.5
11/9/20 21:00,53.28,54.72,32017,3819.75,0,645,13398.75
11/9/20 21:30,51.9,54.91,30432,3738.75,0,645,11879
11/9/20 22:00,47.34,48.71,28560,3639.25,0,645,9698.70833333333
11/9/20 22:30,39.81,43.6,27042,3587.25,0,645,9101.66666666666
11/9/20 23:00,38.4,44.7,25181,3520.25,0,645,8006
11/9/20 23:30,46.35,46.61,24368,3368.5,0,645,6961.5
11/10/20 0:00,42.08,45.27,24173,3203,0,645,6843.33333333333
11/10/20 0:30,43.56,48.98,24366,3029.75,0,645,7519.5
11/10/20 1:00,44.41,45.17,24160,2860,0,645,7198.5
11/10/20 1:30,43.1,47.41,23499,2737.25,0,645,7038.5
11/10/20 2:00,38.41,44.69,22893,2581.25,0,645,6779.125
11/10/20 2:30,39.26,40.56,22492,2500,0,645,6710.75
11/10/20 3:00,35.97,38.57,22179,2493,0,645,6779
11/10/20 3:30,34.24,41.16,21862,2485,0,645,6665.75
11/10/20 4:00,36.64,37.21,21753,2523.25,0,645,6712
11/10/20 4:30,34.24,35.39,21994,2578,0,645,7176
11/10/20 5:00,41.72,44.89,22677,2556.5,0,645,8141.75
11/10/20 5:30,40.2,40.31,23782,2503.25,0,645,9251.66666666666
11/10/20 6:00,45.38,46.07,26471,2515.5,0,645,12356.6309523809
11/10/20 6:30,42.06,48.89,28887,2641.75,0,645,14888.8666666666
11/10/20 7:00,28.1,30.71,31830,2741.25,0,780,17126
11/10/20 7:30,41.59,43.99,33277,2941.75,0.494,965,17329.75
11/10/20 8:00,37.98,39.62,34129,3059.75,47.8,975,17331.5
11/10/20 8:30,40.73,37.02,34196,3296.25,253,975,17330.25
11/10/20 9:00,42.86,42.6,34463,3511.5,839,945,17252.5
11/10/20 9:30,40.48,40.78,34138,3649.5,1330,945,17221.875
11/10/20 10:00,39.73,38.17,33807,3888.5,1980,945,17211.75
11/10/20 10:30,38.53,34.46,33731,4090.75,2460,915,17009.75
11/10/20 11:00,45.02,44.29,33538,4225.5,2570,905,16775.0833333333
11/10/20 11:30,44.1,44.65,33474,4456,2890,945,16933.75
11/10/20 12:00,43.1,38.94,33899,4519.5,2620,945,16774.5
11/10/20 12:30,44.27,46.22,33767,4671.75,2520,775,16905
11/10/20 13:00,44.6,44.22,33769,4809.75,2450,645,16845.5
11/10/20 13:30,43.11,44.87,33608,4858,2120,645,16941.25
11/10/20 14:00,42.57,38.82,33833,5035.75,2000,645,17040.5
11/10/20 14:30,40.45,44.51,34044,5148.75,1540,645,16970.25
11/10/20 15:00,48.63,53.83,34622,5286.25,986,645,17871.5
11/10/20 15:30,57.83,66.96,35943,5532.25,480,645,17810.875
11/10/20 16:00,53.69,65.42,37449,5973,130,645,17567
11/10/20 16:30,83.38,93.05,39152,6206,2.33,645,16921.375
11/10/20 17:00,71,79.16,40682,6525.75,0.00265,645,16701
11/10/20 17:30,59.72,70.44,40808,6804.5,0,645,16710.75
11/10/20 18:00,59.21,70.5,39866,7038,0,645,16671.375
11/10/20 18:30,53.27,62.47,38688,7415,0,645,16225.6666666666
11/10/20 19:00,48.74,56.63,37313,7722,0,645,14721
11/10/20 19:30,41.93,48.3,35708,7680,0,645,13274.5
11/10/20 20:00,41.17,49.2,34231,7750,0,645,11507.5333333333
11/10/20 20:30,40.12,48.23,32652,8044.5,0,645,10008.3333333333
11/10/20 21:00,40.93,44.19,30993,8289.5,0,645,8657.875
11/10/20 21:30,39.03,40.61,29452,8485.75,0,645,7953
11/10/20 22:00,31.27,31.38,27604,8830.5,0,599.166666666666,7941.75
11/10/20 22:30,26.81,27.49,25973,9005.25,0,220,5842.50833333333
